episode_hash,operator,lab,num_frames,task,task_description,scene,objects,is_deleted,embodiment,is_eval,eval_score,eval_success,zarr_processed_path,zarr_processing_error,zarr_mp4_path,license,segments,created_at,updated_at,rig_name,outcome
2026-03-04-23-16-29-568000,pB5ssSy__hBrm6wJ,rl2,725.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-16-29-568000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-16-29-568000.mp4,CC BY-SA 4.0,,2026-03-04 23:16:29.568000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-24-39-211000,EwCW-BuE_nA9dzbr,rl2,765.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-24-39-211000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-24-39-211000.mp4,CC BY-SA 4.0,,2026-03-04 19:24:39.211000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-42-47-284000,pB5ssSy__hBrm6wJ,rl2,1368.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-42-47-284000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-42-47-284000.mp4,CC BY-SA 4.0,,2026-03-03 23:42:47.284000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-15-31-637000,EwCW-BuE_nA9dzbr,rl2,832.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-15-31-637000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-15-31-637000.mp4,CC BY-SA 4.0,,2026-03-04 19:15:31.637000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-34-55-486000,EwCW-BuE_nA9dzbr,rl2,540.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-34-55-486000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-34-55-486000.mp4,CC BY-SA 4.0,,2026-03-04 21:34:55.486000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-32-15-079000,__zQ0kS-xjtwKdGt,rl2,309.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-32-15-079000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-32-15-079000.mp4,CC BY-SA 4.0,,2026-03-04 18:32:15.079000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-01-21-44-36-671000,EwCW-BuE_nA9dzbr,rl2,1282.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-44-36-671000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-44-36-671000.mp4,CC BY-SA 4.0,,2026-03-01 21:44:36.671000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-18-31-06-841000,__zQ0kS-xjtwKdGt,rl2,618.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-31-06-841000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-31-06-841000.mp4,CC BY-SA 4.0,,2026-03-04 18:31:06.841000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-17-10-359000,EwCW-BuE_nA9dzbr,rl2,542.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-17-10-359000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-17-10-359000.mp4,CC BY-SA 4.0,,2026-03-04 19:17:10.359000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-13-57-865000,EwCW-BuE_nA9dzbr,rl2,562.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-13-57-865000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-13-57-865000.mp4,CC BY-SA 4.0,,2026-03-04 19:13:57.865000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-17-44-414000,pB5ssSy__hBrm6wJ,rl2,816.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-17-44-414000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-17-44-414000.mp4,CC BY-SA 4.0,,2026-03-04 23:17:44.414000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-26-44-273000,EwCW-BuE_nA9dzbr,rl2,648.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-26-44-273000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-26-44-273000.mp4,CC BY-SA 4.0,,2026-03-04 20:26:44.273000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-28-19-11-27-565000,Baoyu,rl2,588.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-28-19-11-27-565000.zarr,,s3://rldb/processed_v3/eva/2026-03-28-19-11-27-565000.mp4,,,2026-03-28 19:11:27.565000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-45-17-678000,pB5ssSy__hBrm6wJ,rl2,479.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-45-17-678000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-45-17-678000.mp4,CC BY-SA 4.0,,2026-03-04 22:45:17.678000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-27-23-01-24-404000,Baoyu,rl2,582.0,cup_on_saucer_success_1,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-27-23-01-24-404000.zarr,,s3://rldb/processed_v3/eva/2026-03-27-23-01-24-404000.mp4,,,2026-03-27 23:01:24.404000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-21-00-225000,EwCW-BuE_nA9dzbr,rl2,45.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-21-00-225000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-21-00-225000.mp4,CC BY-SA 4.0,,2026-03-04 21:21:00.225000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-22-39-00-070000,pB5ssSy__hBrm6wJ,rl2,497.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-39-00-070000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-39-00-070000.mp4,CC BY-SA 4.0,,2026-03-04 22:39:00.070000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-32-59-749000,EwCW-BuE_nA9dzbr,rl2,1049.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-32-59-749000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-32-59-749000.mp4,CC BY-SA 4.0,,2026-03-04 21:32:59.749000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-31-52-637000,EwCW-BuE_nA9dzbr,rl2,575.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-31-52-637000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-31-52-637000.mp4,CC BY-SA 4.0,,2026-03-04 20:31:52.637000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-56-25-448000,__zQ0kS-xjtwKdGt,rl2,525.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-56-25-448000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-56-25-448000.mp4,CC BY-SA 4.0,,2026-03-04 19:56:25.448000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-01-21-45-14-270000,EwCW-BuE_nA9dzbr,rl2,1270.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-45-14-270000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-45-14-270000.mp4,CC BY-SA 4.0,,2026-03-01 21:45:14.270000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-21-29-33-103000,EwCW-BuE_nA9dzbr,rl2,714.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-29-33-103000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-29-33-103000.mp4,CC BY-SA 4.0,,2026-03-04 21:29:33.103000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-18-32-44-803000,__zQ0kS-xjtwKdGt,rl2,377.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-32-44-803000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-32-44-803000.mp4,CC BY-SA 4.0,,2026-03-04 18:32:44.803000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-18-44-34-967000,pB5ssSy__hBrm6wJ,rl2,604.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-44-34-967000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-44-34-967000.mp4,CC BY-SA 4.0,,2026-03-04 18:44:34.967000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-21-26-746000,EwCW-BuE_nA9dzbr,rl2,417.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-21-26-746000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-21-26-746000.mp4,CC BY-SA 4.0,,2026-03-04 21:21:26.746000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-18-33-24-042000,pB5ssSy__hBrm6wJ,rl2,427.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""green square saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-18-33-24-042000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-18-33-24-042000.mp4,CC BY-SA 4.0,,2026-03-04 18:33:24.042000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-19-56-44-938000,__zQ0kS-xjtwKdGt,rl2,692.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-56-44-938000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-56-44-938000.mp4,CC BY-SA 4.0,,2026-03-04 19:56:44.938000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-20-30-56-958000,EwCW-BuE_nA9dzbr,rl2,515.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-20-30-56-958000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-20-30-56-958000.mp4,CC BY-SA 4.0,,2026-03-04 20:30:56.958000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-20-58-185000,pB5ssSy__hBrm6wJ,rl2,544.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-20-58-185000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-20-58-185000.mp4,CC BY-SA 4.0,,2026-03-04 23:20:58.185000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-33-07-765000,pB5ssSy__hBrm6wJ,rl2,1140.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-33-07-765000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-33-07-765000.mp4,CC BY-SA 4.0,,2026-03-03 23:33:07.765000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-21-30-47-995000,EwCW-BuE_nA9dzbr,rl2,881.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-30-47-995000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-30-47-995000.mp4,CC BY-SA 4.0,,2026-03-04 21:30:47.995000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-28-04-813000,EwCW-BuE_nA9dzbr,rl2,798.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-28-04-813000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-28-04-813000.mp4,CC BY-SA 4.0,,2026-03-04 21:28:04.813000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-58-49-064000,__zQ0kS-xjtwKdGt,rl2,543.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-58-49-064000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-58-49-064000.mp4,CC BY-SA 4.0,,2026-03-04 21:58:49.064000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-16-01-51-601000,pB5ssSy__hBrm6wJ,rl2,2156.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-01-51-601000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-01-51-601000.mp4,CC BY-SA 4.0,,2026-03-02 16:01:51.601000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-04-19-49-55-728000,__zQ0kS-xjtwKdGt,rl2,771.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-19-49-55-728000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-19-49-55-728000.mp4,CC BY-SA 4.0,,2026-03-04 19:49:55.728000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-28-50-795000,EwCW-BuE_nA9dzbr,rl2,788.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-28-50-795000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-28-50-795000.mp4,CC BY-SA 4.0,,2026-03-04 21:28:50.795000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-21-49-063000,EwCW-BuE_nA9dzbr,rl2,725.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-21-49-063000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-21-49-063000.mp4,CC BY-SA 4.0,,2026-03-04 21:21:49.063000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-22-40-57-905000,pB5ssSy__hBrm6wJ,rl2,500.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""green saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-22-40-57-905000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-22-40-57-905000.mp4,CC BY-SA 4.0,,2026-03-04 22:40:57.905000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-03-23-37-26-746000,pB5ssSy__hBrm6wJ,rl2,1408.0,cup_on_saucer_failure,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-03-23-37-26-746000.zarr,,s3://rldb/processed_v3/eva/2026-03-03-23-37-26-746000.mp4,CC BY-SA 4.0,,2026-03-03 23:37:26.746000+00:00,2026-07-31 21:45:36.954967+00:00,eva,failure
2026-03-01-21-58-58-527000,__zQ0kS-xjtwKdGt,rl2,2120.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-01-21-58-58-527000.zarr,,s3://rldb/processed_v3/eva/2026-03-01-21-58-58-527000.mp4,CC BY-SA 4.0,,2026-03-01 21:58:58.527000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-23-14-51-975000,pB5ssSy__hBrm6wJ,rl2,779.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""yellow saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-23-14-51-975000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-23-14-51-975000.mp4,CC BY-SA 4.0,,2026-03-04 23:14:51.975000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-16-15-25-516000,pB5ssSy__hBrm6wJ,rl2,1716.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-16-15-25-516000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-16-15-25-516000.mp4,CC BY-SA 4.0,,2026-03-02 16:15:25.516000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-02-15-57-19-624000,pB5ssSy__hBrm6wJ,rl2,2252.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""pink cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-02-15-57-19-624000.zarr,,s3://rldb/processed_v3/eva/2026-03-02-15-57-19-624000.mp4,CC BY-SA 4.0,,2026-03-02 15:57:19.624000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-53-36-715000,__zQ0kS-xjtwKdGt,rl2,503.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white ceramic cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-53-36-715000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-53-36-715000.mp4,CC BY-SA 4.0,,2026-03-04 21:53:36.715000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
2026-03-04-21-24-17-549000,EwCW-BuE_nA9dzbr,rl2,732.0,cup_on_saucer_success,"pick up cup with one arm, hand it over to the other arm and place it on the saucer",white_wall,"{""white cup"",""white saucer""}",False,eva_bimanual,False,-1.0,True,s3://rldb/processed_v3/eva/2026-03-04-21-24-17-549000.zarr,,s3://rldb/processed_v3/eva/2026-03-04-21-24-17-549000.mp4,CC BY-SA 4.0,,2026-03-04 21:24:17.549000+00:00,2026-07-31 21:45:36.954967+00:00,eva,success
